Date mutation,Valeur Fonciere,No voie,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Section,No plan,Type local,Surface reelle bati,Nombre pieces principales
26/02/2018 00:00,160000,7,AV,1427,CAROLINE,92600,ASNIERES-SUR-SEINE,92,4,AI,133,Appartement,25,1
17/05/2018 00:00,271195,1,AV,130,D ARGENTEUIL,92600,ASNIERES-SUR-SEINE,92,4,AD,117,Appartement,18,1
17/05/2018 00:00,271195,1,AV,130,D ARGENTEUIL,92600,ASNIERES-SUR-SEINE,92,4,AD,117,Appartement,27,1
22/06/2018 00:00,150500,28,AV,22,DE L AGENT SARRE,92700,COLOMBES,92,25,X,159,Appartement,23,1
03/07/2018 00:00,102500,36,AV,6160,DE LA MARNE,92600,ASNIERES-SUR-SEINE,92,4,AQ,1,Appartement,12,1
27/08/2018 00:00,470000,173,AV,1436,CHARLES DE GAULLE,92200,NEUILLY-SUR-SEINE,92,51,AJ,36,Appartement,25,1
28/09/2018 00:00,212000,177,AV,1436,CHARLES DE GAULLE,92200,NEUILLY-SUR-SEINE,92,51,AJ,34,Appartement,23,1
07/11/2018 00:00,190000,80,AV,1436,CHARLES DE GAULLE,92200,NEUILLY-SUR-SEINE,92,51,AF,92,Appartement,28,1
03/01/2018 00:00,186000,93,AV,7205,PIERRE GRENIER,92100,BOULOGNE-BILLANCOURT,92,12,BO,59,Appartement,27,1
05/04/2018 00:00,335000,63,AV,3120,EDOUARD VAILLANT,92100,BOULOGNE-BILLANCOURT,92,12,AU,62,Appartement,14,1
05/04/2018 00:00,335000,63,AV,3120,EDOUARD VAILLANT,92100,BOULOGNE-BILLANCOURT,92,12,AU,62,Appartement,21,1
10/04/2018 00:00,142000,13,AV,520,DE LA FOUILLEUSE,92210,SAINT-CLOUD,92,64,AC,97,Appartement,22,1
04/05/2018 00:00,453340,60,AV,7205,PIERRE GRENIER,92100,BOULOGNE-BILLANCOURT,92,12,BN,98,Appartement,27,1
13/07/2018 00:00,180000,63,AV,3120,EDOUARD VAILLANT,92100,BOULOGNE-BILLANCOURT,92,12,AU,62,Appartement,21,1
11/07/2018 00:00,265000,60,AV,7205,PIERRE GRENIER,92100,BOULOGNE-BILLANCOURT,92,12,BN,98,Appartement,27,1
30/01/2018 00:00,105000,103,AV,9625,VERDIER,92120,MONTROUGE,92,49,K,77,Appartement,21,1
12/02/2018 00:00,152500,257,AV,2510,DE LA DIVISION LECLERC,92290,CHATENAY-MALABRY,92,19,S,24,Appartement,28,1
26/01/2018 00:00,115000,7,AV,4745,JEAN JAURES,92290,CHATENAY-MALABRY,92,19,AC,125,Appartement,9,1
15/02/2018 00:00,239000,153,AV,4125,DU GENERAL LECLERC,92340,BOURG-LA-REINE,92,14,U,189,Appartement,31,1
15/02/2018 00:00,120000,153,AV,4125,DU GENERAL LECLERC,92340,BOURG-LA-REINE,92,14,U,189,Appartement,35,1
19/03/2018 00:00,375000,34,AV,9625,VERDIER,92120,MONTROUGE,92,49,H,33,Appartement,20,1
07/03/2018 00:00,260000,7,AV,6142,DE LA MARNE,92120,MONTROUGE,92,49,J,1,Appartement,18,1
03/05/2018 00:00,110000,10,AV,7115,PASTEUR,92130,ISSY-LES-MOULINEAUX,92,40,R,56,Appartement,39,1
25/07/2018 00:00,178000,30,AV,620,DU BAS MEUDON,92130,ISSY-LES-MOULINEAUX,92,40,I,26,Appartement,27,1
25/07/2018 00:00,178000,30,AV,620,DU BAS MEUDON,92130,ISSY-LES-MOULINEAUX,92,40,I,26,Appartement,27,1
21/08/2018 00:00,460000,66,AV,4140,HENRI GINOUX,92120,MONTROUGE,92,49,C,26,Appartement,12,1
06/09/2018 00:00,190000,77,AV,45,ARISTIDE BRIAND,92120,MONTROUGE,92,49,F,167,Appartement,30,1
04/10/2018 00:00,112300,68,AV,9625,VERDIER,92120,MONTROUGE,92,49,I,2,Appartement,17,1
08/10/2018 00:00,126900,68,AV,9625,VERDIER,92120,MONTROUGE,92,49,I,2,Appartement,17,1
16/01/2018 00:00,101000,30,AV,8550,DE STALINGRAD,93170,BAGNOLET,93,6,J,147,Appartement,22,1
21/02/2018 00:00,138000,98,AV,7130,PASTEUR,93260,LES LILAS,93,45,H,231,Appartement,30,1
23/04/2018 00:00,154900,182,AV,4738,JEAN LOLIVE,93500,PANTIN,93,55,U,17,Appartement,30,1
24/05/2018 00:00,135000,96,AV,4735,JEAN JAURES,93500,PANTIN,93,55,H,1,Appartement,18,1
20/06/2018 00:00,172600,146,AV,4740,JEAN JAURES,93320,LES PAVILLONS-SOUS-BOIS,93,57,AB,100,Appartement,15,1
05/09/2018 00:00,120000,11,AV,3510,FAIDHERBE,93310,LE PRE-SAINT-GERVAIS,93,61,I,248,Appartement,16,1
26/09/2018 00:00,144910,152,AV,6122,MAL DE LATTRE DE TASSIGNY,93260,LES LILAS,93,45,M,24,Appartement,28,1
05/10/2018 00:00,145000,58,AV,9625,DE VERDUN,93230,ROMAINVILLE,93,63,X,4,Appartement,19,1
28/11/2018 00:00,158000,55,AV,4120,GALLIENI,93130,NOISY-LE-SEC,93,53,D,6,Appartement,25,1
12/11/2018 00:00,145000,30,AV,9620,DE VERDUN,93130,NOISY-LE-SEC,93,53,Y,260,Appartement,33,1
12/07/2018 00:00,102000,36,AV,1408,DU CAPITAINE GLARNER,93400,SAINT-OUEN,93,70,Q,38,Appartement,21,1
17/07/2018 00:00,153600,18,AV,7145,P V COUTURIER,93120,LA COURNEUVE,93,27,AV,11,Appartement,15,1
17/07/2018 00:00,153600,18,AV,7145,P V COUTURIER,93120,LA COURNEUVE,93,27,AV,11,Appartement,36,1
17/07/2018 00:00,153600,18,AV,7145,P V COUTURIER,93120,LA COURNEUVE,93,27,AV,11,Appartement,25,1
17/07/2018 00:00,153600,18,AV,7145,P V COUTURIER,93120,LA COURNEUVE,93,27,AV,11,Appartement,26,1
10/01/2018 00:00,126000,25,AV,470,DES CHAMPS,93150,LE BLANC-MESNIL,93,7,BH,365,Appartement,24,1
29/03/2018 00:00,130000,31,AV,1570,JEAN JAURES,93220,GAGNY,93,32,CI,18,Appartement,15,1
29/03/2018 00:00,130000,31,AV,1570,JEAN JAURES,93220,GAGNY,93,32,CI,18,Appartement,24,1
22/01/2018 00:00,205000,5,AV,6850,DU ONZE NOVEMBRE,94210,SAINT-MAUR-DES-FOSSES,94,68,AP,116,Appartement,25,1
08/02/2018 00:00,151000,5,AV,6137,MAL DE LATTRE DE TASSIGNY,94220,CHARENTON-LE-PONT,94,18,P,60,Appartement,22,1
17/04/2018 00:00,103403,53,AV,5190,MAGELLAN,94000,CRETEIL,94,28,BM,56,Appartement,22,1
24/07/2018 00:00,168000,76,AV,4101,GABRIEL PERI,94100,SAINT-MAUR-DES-FOSSES,94,68,V,47,Appartement,32,1
06/09/2018 00:00,130350,15,AV,671,DU BEL AIR,94100,SAINT-MAUR-DES-FOSSES,94,68,AI,35,Appartement,20,1
06/09/2018 00:00,154000,31,AV,3150,EMILE ZOLA,94100,SAINT-MAUR-DES-FOSSES,94,68,CL,116,Appartement,30,1
29/01/2018 00:00,137000,40,AV,7190,DU PRESIDENT WILSON,94230,CACHAN,94,16,I,25,Appartement,21,1
22/01/2018 00:00,240000,16,AV,3550,DE FONTAINEBLEAU,94270,LE KREMLIN-BICETRE,94,43,B,106,Appartement,21,1
12/03/2018 00:00,145000,55,AV,8135,RENE PANHARD,94320,THIAIS,94,73,Y,115,Appartement,38,1
29/03/2018 00:00,280000,153,AV,7145,PAUL VAILLANT COUTURIER,94250,GENTILLY,94,37,A,57,Appartement,11,1
17/05/2018 00:00,170000,14,AV,3185,EUGENE THOMAS,94270,LE KREMLIN-BICETRE,94,43,G,19,Appartement,27,1
07/06/2018 00:00,118000,49,AV,7141,PAUL VAILLANT COUTURIER,94800,VILLEJUIF,94,76,Z,4,Appartement,13,1
25/09/2018 00:00,131000,14,AV,6180,MAXIMILIEN ROBESPIERRE,94400,VITRY-SUR-SEINE,94,81,AU,171,Appartement,38,1
16/11/2018 00:00,130000,130,AV,2505,DANIELLE CASANOVA,94200,IVRY-SUR-SEINE,94,41,N,43,Appartement,30,1
26/12/2018 00:00,135000,10,AV,3185,EUGENE THOMAS,94270,LE KREMLIN-BICETRE,94,43,G,13,Appartement,22,1
02/07/2018 00:00,116000,116,AV,60,ANATOLE FRANCE,94190,VILLENEUVE-SAINT-GEORGES,94,78,AD,95,Appartement,35,1
28/05/2018 00:00,200000,23,AV,4100,GABRIEL PERI,94300,VINCENNES,94,80,N,21,Appartement,14,1
06/07/2018 00:00,160000,111,AV,4135,DU GENERAL DE GAULLE,94170,LE PERREUX-SUR-MARNE,94,58,AF,14,Appartement,30,1
15/10/2018 00:00,138000,124,AV,7115,DE PARIS,94300,VINCENNES,94,80,T,67,Appartement,19,1
29/11/2018 00:00,260000,11,AV,8135,DE LA REPUBLIQUE,94300,VINCENNES,94,80,T,72,Appartement,11,1
09/01/2018 00:00,198000,40,AV,5179,LOUIS MEUNIER,92000,NANTERRE,92,50,CQ,58,Appartement,50,2
09/01/2018 00:00,198000,40,AV,5179,LOUIS MEUNIER,92000,NANTERRE,92,50,CQ,58,Appartement,50,2
14/09/2018 00:00,138000,1,AV,8126,DE LA REDOUTE,92600,ASNIERES-SUR-SEINE,92,4,E,140,Appartement,45,2
03/09/2018 00:00,251000,25,AV,4750,JOFFRE,92250,LA GARENNE-COLOMBES,92,35,K,26,Appartement,41,2
26/09/2018 00:00,310200,17,AV,75,AUGUSTINE,92250,LA GARENNE-COLOMBES,92,35,E,469,Appartement,44,2
26/10/2018 00:00,244000,139,AV,130,D ARGENTEUIL,92600,ASNIERES-SUR-SEINE,92,4,Y,74,Appartement,49,2
08/06/2018 00:00,485000,12,AV,50,ANATOLE FRANCE,92110,CLICHY,92,24,AC,170,Appartement,45,2
15/06/2018 00:00,250000,15,AV,50,ANATOLE FRANCE,92110,CLICHY,92,24,AD,5,Appartement,43,2
24/08/2018 00:00,310000,41,AV,8880,SAINTE FOY,92200,NEUILLY-SUR-SEINE,92,51,M,30,Appartement,38,2
28/09/2018 00:00,240000,7,AV,50,ANATOLE FRANCE,92110,CLICHY,92,24,AD,9,Appartement,39,2
15/01/2018 00:00,485000,59,AV,9660,VICTOR HUGO,92100,BOULOGNE-BILLANCOURT,92,12,AR,15,Appartement,83,2
20/03/2018 00:00,207500,12,AV,485,DE CELLE,92360,MEUDON,92,48,AR,43,Appartement,30,2
05/04/2018 00:00,456500,10,AV,5125,PIERRE LEFAUCHEUX,92100,BOULOGNE-BILLANCOURT,92,12,BI,31,Appartement,35,2
03/04/2018 00:00,390500,60,AV,7205,PIERRE GRENIER,92100,BOULOGNE-BILLANCOURT,92,12,BN,98,Appartement,35,2
13/07/2018 00:00,274500,3,AV,130,DU BEAU SITE,92310,SEVRES,92,72,AP,161,Appartement,44,2
16/01/2018 00:00,220000,70,AV,85,AUGUSTIN DUMONT,92240,MALAKOFF,92,46,L,64,Appartement,33,2
09/01/2018 00:00,490000,10,AV,8120,DE LA REPUBLIQUE,92130,ISSY-LES-MOULINEAUX,92,40,X,38,Appartement,25,2
16/02/2018 00:00,270000,73,AV,8160,DE LA REPUBLIQUE,92120,MONTROUGE,92,49,H,93,Appartement,30,2
16/02/2018 00:00,270000,73,AV,8160,DE LA REPUBLIQUE,92120,MONTROUGE,92,49,H,93,Appartement,32,2
15/02/2018 00:00,239000,153,AV,4125,DU GENERAL LECLERC,92340,BOURG-LA-REINE,92,14,U,189,Appartement,39,2
06/04/2018 00:00,250000,9,AV,6142,DE LA MARNE,92120,MONTROUGE,92,49,K,101,Appartement,58,2
07/03/2018 00:00,260000,7,AV,6142,DE LA MARNE,92120,MONTROUGE,92,49,J,1,Appartement,33,2
14/05/2018 00:00,117000,25,AV,9634,DE VERDUN,92120,MONTROUGE,92,49,T,141,Appartement,24,2
16/05/2018 00:00,227723,30,AV,2570,DE LA DIVISION LECLERC,92320,CHATILLON,92,20,AE,82,Appartement,54,2
18/05/2018 00:00,377000,73,AV,8160,DE LA REPUBLIQUE,92120,MONTROUGE,92,49,H,93,Appartement,32,2
18/05/2018 00:00,377000,73,AV,8160,DE LA REPUBLIQUE,92120,MONTROUGE,92,49,H,93,Appartement,30,2
01/06/2018 00:00,275000,14,AV,50,ARISTIDE BRIAND,92350,LE PLESSIS-ROBINSON,92,60,S,87,Appartement,48,2
15/06/2018 00:00,305000,44,AV,7121,DE PARIS,92320,CHATILLON,92,20,I,250,Appartement,37,2
27/06/2018 00:00,242000,73,AV,8150,DE ROBINSON,92350,LE PLESSIS-ROBINSON,92,60,N,111,Appartement,42,2
27/06/2018 00:00,170000,3,AV,20,ADOLPHE SCHNEIDER,92140,CLAMART,92,23,Z,78,Appartement,39,2
06/07/2018 00:00,215000,216,AV,70,ARISTIDE BRIAND,92220,BAGNEUX,92,7,AK,2,Appartement,62,2
03/08/2018 00:00,322732,89,AV,110,ARISTIDE BRIAND,92160,ANTONY,92,2,O,73,Appartement,47,2
27/07/2018 00:00,194000,44,AV,7121,DE PARIS,92320,CHATILLON,92,20,I,250,Appartement,41,2
27/07/2018 00:00,194000,44,AV,7121,DE PARIS,92320,CHATILLON,92,20,I,250,Appartement,37,2
05/09/2018 00:00,442000,13,AV,4451,HENRI RAVERA,92220,BAGNEUX,92,7,AC,96,Appartement,41,2
05/09/2018 00:00,442000,13,AV,4451,HENRI RAVERA,92220,BAGNEUX,92,7,AC,96,Appartement,35,2
24/09/2018 00:00,227000,178,AV,2510,DE LA DIVISION LECLERC,92290,CHATENAY-MALABRY,92,19,AR,2,Appartement,44,2
13/11/2018 00:00,201000,101,AV,110,ARISTIDE BRIAND,92160,ANTONY,92,2,O,78,Appartement,32,2
06/12/2018 00:00,136500,55,AV,4105,GABRIEL PERI,92260,FONTENAY-AUX-ROSES,92,32,AF,150,Appartement,45,2
04/01/2018 00:00,146900,182,AV,4738,JEAN LOLIVE,93500,PANTIN,93,55,U,17,Appartement,49,2
01/02/2018 00:00,147000,9,AV,4160,GEORGES POMPIDOU,93320,LES PAVILLONS-SOUS-BOIS,93,57,C,194,Appartement,41,2
09/02/2018 00:00,108000,3,AV,4760,JOFFRE,93700,DRANCY,93,29,H,276,Appartement,36,2
26/01/2018 00:00,157000,28,AV,4735,JEAN JAURES,93700,DRANCY,93,29,BK,7,Appartement,44,2
21/02/2018 00:00,134500,182,AV,4738,JEAN LOLIVE,93500,PANTIN,93,55,U,17,Appartement,49,2
02/03/2018 00:00,114000,42,AV,9625,DE VERDUN,93230,ROMAINVILLE,93,63,Y,271,Appartement,17,2
09/03/2018 00:00,124000,107,AV,4425,HENRI BARBUSSE,93700,DRANCY,93,29,BK,200,Appartement,45,2
11/04/2018 00:00,170000,36,AV,4738,JEAN LOLIVE,93500,PANTIN,93,55,AP,9,Appartement,36,2
12/04/2018 00:00,171429,157,AV,7130,PASTEUR,93170,BAGNOLET,93,6,F,23,Appartement,42,2
23/04/2018 00:00,154900,182,AV,4738,JEAN LOLIVE,93500,PANTIN,93,55,U,17,Appartement,49,2
11/05/2018 00:00,115000,244,AV,4425,HENRI BARBUSSE,93700,DRANCY,93,29,CE,3,Appartement,36,2
29/05/2018 00:00,110000,2,AV,6120,MARCEAU,93130,NOISY-LE-SEC,93,53,AH,215,Appartement,34,2
21/06/2018 00:00,104000,160,AV,4120,GALLIENI,93140,BONDY,93,10,N,13,Appartement,42,2
26/06/2018 00:00,245000,53,AV,7130,PASTEUR,93260,LES LILAS,93,45,G,161,Appartement,50,2
16/07/2018 00:00,144000,182,AV,4738,JEAN LOLIVE,93500,PANTIN,93,55,U,17,Appartement,45,2
16/07/2018 00:00,144000,182,AV,4738,JEAN LOLIVE,93500,PANTIN,93,55,U,17,Appartement,45,2
12/07/2018 00:00,175000,224,AV,4730,JEAN JAURES,93000,BOBIGNY,93,8,U,95,Appartement,49,2
20/07/2018 00:00,248000,51,AV,7130,PASTEUR,93260,LES LILAS,93,45,G,161,Appartement,38,2
27/07/2018 00:00,174750,120,AV,8160,DE LA REPUBLIQUE,93140,BONDY,93,10,AT,215,Appartement,59,2
29/08/2018 00:00,200000,4,AV,8590,DES SYCOMORES,93310,LE PRE-SAINT-GERVAIS,93,61,F,52,Appartement,35,2
13/08/2018 00:00,200000,4,AV,8590,DES SYCOMORES,93310,LE PRE-SAINT-GERVAIS,93,61,F,52,Appartement,35,2
31/08/2018 00:00,149900,182,AV,4738,JEAN LOLIVE,93500,PANTIN,93,55,U,17,Appartement,45,2
31/08/2018 00:00,149900,182,AV,4738,JEAN LOLIVE,93500,PANTIN,93,55,U,17,Appartement,49,2
14/09/2018 00:00,246800,7,AV,4150,G CLEMENCEAU,93260,LES LILAS,93,45,D,138,Appartement,43,2
08/10/2018 00:00,244000,98,AV,7130,PASTEUR,93260,LES LILAS,93,45,H,231,Appartement,36,2
20/09/2018 00:00,130000,40,AV,4735,JEAN JAURES,93700,DRANCY,93,29,BK,11,Appartement,47,2
17/10/2018 00:00,132000,21,AV,1440,DE CHANZY,93320,LES PAVILLONS-SOUS-BOIS,93,57,X,203,Appartement,44,2
12/10/2018 00:00,222000,63,AV,7175,PRESIDENT WILSON,93230,ROMAINVILLE,93,63,T,108,Appartement,46,2
22/10/2018 00:00,150000,225,AV,4730,JEAN JAURES,93000,BOBIGNY,93,8,U,69,Appartement,43,2
28/11/2018 00:00,158000,55,AV,4120,GALLIENI,93130,NOISY-LE-SEC,93,53,D,6,Appartement,31,2
19/01/2018 00:00,140000,1,AV,4730,JEAN JAURES,93450,L'ILE-SAINT-DENIS,93,39,K,65,Appartement,48,2
14/02/2018 00:00,150135,2,AV,3155,ELISE DEROCHE,93350,LE BOURGET,93,13,L,30,Appartement,45,2
23/02/2018 00:00,140000,1,AV,4730,JEAN JAURES,93450,L'ILE-SAINT-DENIS,93,39,K,65,Appartement,48,2
22/03/2018 00:00,170000,49,AV,4105,GABRIEL PERI,93400,SAINT-OUEN,93,70,V,13,Appartement,33,2
21/03/2018 00:00,198000,6,AV,6145,DES MARRONNIERS,93400,SAINT-OUEN,93,70,AL,95,Appartement,40,2
09/03/2018 00:00,114000,13,AV,4160,GENERAL DE GAULLE,93440,DUGNY,93,30,G,43,Appartement,50,2
16/03/2018 00:00,115397,13,AV,4160,GENERAL DE GAULLE,93440,DUGNY,93,30,G,43,Appartement,48,2
02/05/2018 00:00,127900,123,AV,7275,DU PDT WILSON,93210,SAINT-DENIS,93,66,CO,46,Appartement,35,2
04/05/2018 00:00,118000,123,AV,7275,DU PDT WILSON,93210,SAINT-DENIS,93,66,CO,46,Appartement,33,2
15/05/2018 00:00,138000,53,AV,4110,GABRIEL PERI,93120,LA COURNEUVE,93,27,V,121,Appartement,55,2
12/06/2018 00:00,160000,15,AV,4139,GEORGE SAND,93200,SAINT-DENIS,93,66,CS,81,Appartement,47,2
22/06/2018 00:00,175000,6,AV,5138,LENINE,93200,SAINT-DENIS,93,66,S,97,Appartement,45,2
19/06/2018 00:00,137000,49,AV,4110,GABRIEL PERI,93120,LA COURNEUVE,93,27,V,121,Appartement,52,2
05/09/2018 00:00,138000,227,AV,7275,DU PDT WILSON,93210,SAINT-DENIS,93,66,CK,12,Appartement,40,2
26/09/2018 00:00,157000,5,AV,6115,MARCEL DASSAULT,93350,LE BOURGET,93,13,L,34,Appartement,45,2
03/10/2018 00:00,103000,81,AV,8120,DE LA REPUBLIQUE,93300,AUBERVILLIERS,93,1,AZ,14,Appartement,28,2
15/10/2018 00:00,183000,4,AV,8161,HENRI ROL TANGUY,93210,SAINT-DENIS,93,66,CF,59,Appartement,36,2
03/10/2018 00:00,115000,81,AV,4725,JEAN JAURES,93120,LA COURNEUVE,93,27,AQ,56,Appartement,33,2
26/10/2018 00:00,156000,2,AV,3155,ELISE DEROCHE,93350,LE BOURGET,93,13,L,30,Appartement,3,2
26/10/2018 00:00,115000,99,AV,2530,DE LA DIVISION LECLERC,93350,LE BOURGET,93,13,F,238,Appartement,30,2
24/10/2018 00:00,181000,22,AV,4105,GABRIEL PERI,93400,SAINT-OUEN-SUR-SEINE,93,70,S,15,Appartement,33,2
03/12/2018 00:00,110000,126,AV,6165,MICHELET,93400,SAINT-OUEN-SUR-SEINE,93,70,AI,17,Appartement,21,2
30/11/2018 00:00,205000,1,AV,3590,DES FRUITIERS,93210,SAINT-DENIS,93,66,CE,118,Appartement,42,2
14/12/2018 00:00,150000,37,AV,4710,JEAN JAURES,93300,AUBERVILLIERS,93,1,BD,71,Appartement,44,2
06/02/2018 00:00,132000,164,AV,2440,DE LA REPUBLIQUE,93150,LE BLANC-MESNIL,93,7,AT,775,Appartement,43,2
23/02/2018 00:00,132000,25,AV,470,DES CHAMPS,93150,LE BLANC-MESNIL,93,7,BH,365,Appartement,15,2
26/03/2018 00:00,135000,93,AV,1180,HENRI BARBUSSE,93150,LE BLANC-MESNIL,93,7,AW,1261,Appartement,55,2
29/03/2018 00:00,145000,18,AV,1180,HENRI BARBUSSE,93150,LE BLANC-MESNIL,93,7,AV,102,Appartement,46,2
25/05/2018 00:00,110000,43,AV,175,BERLIOZ,93270,SEVRAN,93,71,AS,23,Appartement,46,2
29/06/2018 00:00,130000,185,AV,2160,P V COUTURIER,93150,LE BLANC-MESNIL,93,7,AP,668,Appartement,38,2
20/07/2018 00:00,180000,6,AV,1400,PAUL LAFFARGUE,93270,SEVRAN,93,71,AW,27,Appartement,38,2
20/07/2018 00:00,180000,6,AV,1400,PAUL LAFFARGUE,93270,SEVRAN,93,71,AW,27,Appartement,30,2
03/09/2018 00:00,105000,16,AV,175,BERLIOZ,93270,SEVRAN,93,71,AT,12,Appartement,46,2
03/09/2018 00:00,143000,108,AV,673,GILBERT BERGER,93290,TREMBLAY-EN-FRANCE,93,73,AS,275,Appartement,39,2
22/10/2018 00:00,130000,18,AV,1180,HENRI BARBUSSE,93150,LE BLANC-MESNIL,93,7,AV,102,Appartement,44,2
10/10/2018 00:00,116000,43,AV,175,BERLIOZ,93270,SEVRAN,93,71,AS,23,Appartement,46,2
28/09/2018 00:00,245000,5,AV,3080,DE LA REPUBLIQUE,93600,AULNAY SOUS BOIS,93,5,BF,104,Appartement,60,2
19/01/2018 00:00,173500,190,AV,760,EMILE COSSONNEAU,93160,NOISY-LE-GRAND,93,51,AI,650,Appartement,43,2
15/05/2018 00:00,267702,24,AV,7170,DU CHEMIN DE PRESLES,94410,ST MAURICE,94,69,M,56,Appartement,45,2
16/05/2018 00:00,185000,48,AV,6122,MAL DE LATTRE DE TASSIGNY,94000,CRETEIL,94,28,N,23,Appartement,43,2
19/06/2018 00:00,151750,15,AV,671,DU BEL AIR,94100,SAINT-MAUR-DES-FOSSES,94,68,AI,35,Appartement,30,2
06/06/2018 00:00,140000,15,AV,671,DU BEL AIR,94100,SAINT-MAUR-DES-FOSSES,94,68,AI,35,Appartement,30,2
27/06/2018 00:00,142500,15,AV,671,DU BEL AIR,94100,SAINT-MAUR-DES-FOSSES,94,68,AI,35,Appartement,30,2
27/06/2018 00:00,142500,15,AV,671,DU BEL AIR,94100,SAINT-MAUR-DES-FOSSES,94,68,AI,35,Appartement,30,2
18/06/2018 00:00,130000,48,AV,6122,MAL DE LATTRE DE TASSIGNY,94000,CRETEIL,94,28,N,23,Appartement,53,2
31/07/2018 00:00,355000,1,AV,6137,MAL DE LATTRE DE TASSIGNY,94220,CHARENTON-LE-PONT,94,18,P,61,Appartement,67,2
05/09/2018 00:00,235000,15,AV,671,DU BEL AIR,94100,SAINT-MAUR-DES-FOSSES,94,68,AI,35,Appartement,30,2
05/09/2018 00:00,235000,15,AV,671,DU BEL AIR,94100,SAINT-MAUR-DES-FOSSES,94,68,AI,35,Appartement,25,2
10/09/2018 00:00,228000,15,AV,671,DU BEL AIR,94100,SAINT-MAUR-DES-FOSSES,94,68,AI,35,Appartement,35,2
10/09/2018 00:00,228000,15,AV,671,DU BEL AIR,94100,SAINT-MAUR-DES-FOSSES,94,68,AI,35,Appartement,30,2
12/10/2018 00:00,215000,16,AV,9658,VICTORIA,94100,SAINT-MAUR-DES-FOSSES,94,68,BX,71,Appartement,44,2
12/10/2018 00:00,257000,15,AV,671,DU BEL AIR,94100,SAINT-MAUR-DES-FOSSES,94,68,AI,35,Appartement,30,2
12/10/2018 00:00,257000,15,AV,671,DU BEL AIR,94100,SAINT-MAUR-DES-FOSSES,94,68,AI,35,Appartement,30,2
12/10/2018 00:00,257000,15,AV,671,DU BEL AIR,94100,SAINT-MAUR-DES-FOSSES,94,68,AI,35,Appartement,30,2
31/10/2018 00:00,270000,6,AV,4738,JEAN JAURES,94100,SAINT-MAUR-DES-FOSSES,94,68,DF,185,Appartement,25,2
10/12/2018 00:00,115000,52,AV,4136,GEORGES CLEMENCEAU,94700,MAISONS-ALFORT,94,46,R,6,Appartement,42,2
10/12/2018 00:00,115000,52,AV,4136,GEORGES CLEMENCEAU,94700,MAISONS-ALFORT,94,46,R,6,Appartement,34,2
23/11/2018 00:00,250000,17,AV,4775,JOYEUSE,94340,JOINVILLE-LE-PONT,94,42,P,13,Appartement,39,2
30/11/2018 00:00,226000,15,AV,671,DU BEL AIR,94100,SAINT-MAUR-DES-FOSSES,94,68,AI,35,Appartement,30,2
12/12/2018 00:00,231000,132,AV,6120,DU MARECHAL FOCH,94000,CRETEIL,94,28,BP,161,Appartement,47,2
26/12/2018 00:00,265000,16,AV,9658,VICTORIA,94100,SAINT-MAUR-DES-FOSSES,94,68,BX,71,Appartement,44,2
18/01/2018 00:00,160000,8,AV,6180,MAXIMILIEN ROBESPIERRE,94400,VITRY-SUR-SEINE,94,81,AU,171,Appartement,52,2
23/01/2018 00:00,196500,18,AV,3550,DE FONTAINEBLEAU,94270,LE KREMLIN-BICETRE,94,43,B,106,Appartement,45,2
22/01/2018 00:00,240000,16,AV,3550,DE FONTAINEBLEAU,94270,LE KREMLIN-BICETRE,94,43,B,106,Appartement,34,2
14/02/2018 00:00,286000,11,AV,7140,PASTEUR,94250,GENTILLY,94,37,E,197,Appartement,63,2
27/02/2018 00:00,167600,12,AV,7110,DE LA PAIX,94260,FRESNES,94,34,F,142,Appartement,45,2
31/05/2018 00:00,139000,96,AV,2505,DANIELLE CASANOVA,94200,IVRY-SUR-SEINE,94,41,M,142,Appartement,29,2
21/06/2018 00:00,138897,12,AV,7110,DE LA PAIX,94260,FRESNES,94,34,F,142,Appartement,38,2
17/07/2018 00:00,137907,12,AV,7110,DE LA PAIX,94260,FRESNES,94,34,F,142,Appartement,38,2
27/07/2018 00:00,135000,10,AV,6180,MAXIMILIEN ROBESPIERRE,94400,VITRY-SUR-SEINE,94,81,AU,171,Appartement,52,2
03/08/2018 00:00,420000,35,AV,7145,PAUL VAILLANT COUTURIER,94250,GENTILLY,94,37,D,143,Appartement,34,2
03/09/2018 00:00,151668,12,AV,7110,DE LA PAIX,94260,FRESNES,94,34,F,142,Appartement,41,2
28/08/2018 00:00,174700,53,AV,9600,DE VERDUN,94200,IVRY-SUR-SEINE,94,41,V,71,Appartement,34,2
25/04/2018 00:00,112000,14,AV,520,DE LA FONTAINE,94290,VILLENEUVE-LE-ROI,94,77,AP,222,Appartement,32,2
25/04/2018 00:00,124500,5,AV,1432,PAUL VERLAINE,94190,VILLENEUVE-SAINT-GEORGES,94,78,AM,444,Appartement,41,2
19/06/2018 00:00,250000,36,AV,370,DE CHOISY,94190,VILLENEUVE-SAINT-GEORGES,94,78,AV,118,Appartement,44,2
16/11/2018 00:00,177000,18,AV,946,DU MARECHAL DE TURENNE,94290,VILLENEUVE-LE-ROI,94,77,AI,65,Appartement,51,2
07/11/2018 00:00,125928,5,AV,1432,PAUL VERLAINE,94190,VILLENEUVE-SAINT-GEORGES,94,78,AM,444,Appartement,42,2
